text,category
"
Жду ответ на своё письмо банку уже 11 дней! Неужели так сложно разобраться в простой ситуации или если есть проблемы дать обратную связь как я просил?
From: Антон Рахманов [mailto:rahmanov1715@gmail.com] 
Sent: Thursday, June 13, 2019 4:50 PM
To: Контакт Центр
Subject: Fwd: Прошу разобраться
Здравствуйте, прошу Вас разобраться в очень неприятной ситуации.
Оформил кредит в Вашем банке на покупку телевизора, № кредитного договора 2992131338 от 02.10.17 г. Не так давно я заказал выписку из своей кредитной истории с сайта УБКИ и узнал о том, что по данному кредитному договору имеется просроченная задолженность, пеня и т.д… При обращении в колл-центр Вашего банка с вопросом: «откуда взялась просрочка в 6000 грн. и почему мне на протяжении года никто не сообщил об этом ни по контактным телефонам ни в письменном виде?» — внятного ответа не получил, оператор сказала что бы я обращался в отделение банка. В г. Никополе в котором я проживаю нет отделения ТАСКОМБАНКА, мне не удобно ездить по другим городам для решения вопросов возникших по вине БАНКА. Звонил в Ваш колл центр ещё несколько раз, с просьбой зарегистрировать обращение по поводу отсутствия обратной связи со мной как клиентом. Ответа на сегодняшний день так и не получил, сегодня оператор посоветовала написать письменное обращение на этот адрес.
Очень прошу Вас разобраться в данной ситуации, обеспечить обратную связь со мной по вопросу: Откуда всё таки взялась просрочка? Платил во время, несколько месяцев подряд деньги заходили на кредитный счёт позже на 1 или 2 дня позже, в следствии чего могла возникнуть пеня — но не такая же! И даже если она имела место, то на сколько я знаю нормальные банки уведомляют клиентов о просрочке.Знал бы раньше — погасил бы давно! Почему меня никто не уведомил о такой сумме ПРОСРОЧКИ! Или у Вас не надлежащего отдела или Вам просто всё равно!
Прошу не затягивать с ответом, так как потратил уже и так не мало времени и нервов при общении с Вашими операторами!
В противном случае данное письмо будет отправлено как отзыв о работе Вашего банка на сайт minfin.com.ua. Так же прошу уведомить меня о том когда ждать ответ от Вас по данному письму!
С уважением Ваш БЫВШИЙ клиент: Рахманов Антон Сергеевич
",Negative
"
В андроид-приложении ErgoTV осуществил пробный платеж за услуги интернетТВ с помощью платежной карты Ощадбанка, как обычно при интернет-платежах, с вводом всех реквизитов карты. Как обычно, пришел СМС-запрос на подтверждение платежа.
Спустя месяц обнаружил списание средств с карточного счета без моего ведома в счет очередной, как оказалось, автоматической абон. платы за услуги интернетТВ. При этом не поступал СМС-запрос на подтверждение платежа и даже не приходило СМС-уведомление о списании моих денег со счета. Все втихую и автоматически! 
При обращении на Горячую линию Ощадбанка по этому вопросу и требовании прекратить списание в дальнейшем моих денежных средств со счета третьими лицами получил отказ. Мне заявили, что «не могут мне помочь», что я должен разбираться сам с оператором интернетТВ или заблокировать карту с дальнейшим платным ее перевыпуском.
Получается, Ощадбанк не желает защитить мои деньги от третьих лиц по моему требованию, даже если меня ввели в заблуждение определенным образом эти третьи лица. Фактически, Ощадбанк лишает меня права распоряжаться своими собственными денежными средствами.
Особенно возмущает факт утаивания движений по карточному счету (отсутсвие СМСуведомления), если сумма менее 100 грн. Для Банкиров Ощада 100 грн — не деньги. Для простого человека и 10 грн важны, особенно для пенсионеров, например.
Как оказалось, такие дела с автоматическими (без уведомления собственника денежных средств) списаниями — обычная практика, что полностью подрывает всякое доверие к банку. Создается впечатление о некоем сговоре.
Я доверяю свои деньги банку, банк ими пользуется, и отказывает при этом мне в защите моих ден. средств от третьих лиц.
Неслыханно!
",Negative
"
Заходишь в отделение ОЩАДБАНКА в п.г.т.Николаевка, Одесская область Николаевский район и попадаешь при входе в 2000е года идешь к кассе, примерно в середину 70х, около кассы опять в 2000е и когда пытаются тебе набрать на компьютере 80х годов платежку говорят что интернет у нас плохой(ага, а в двух метрах от входа висит коробочка с 100мБт интернетом) и что то там зависает в самом компьютере(такими ПК уже лет 10 никто не пользуется, даже корпуса выгорели от старости).Я на кассе говорю. -девушка, а чего так долго, смотрите какая очередь, а она -что я могу сделать компьютер зависает и все. НАРОД!!! РУКОВОДИТЕЛИ ОЩАДА!!! Вы там что? Застряли в прошлом? Начальника отделения постоянно нет на месте, решает где то свои проблемы. Постоянно все ее ждут. Наведите порядок.
",Negative
"
Нотариус подала запрос, сроки прошли, а ответа до сих пор нет!!! вначале вообще не могли найти запрос, а потом сказала ещё неделю ждать! уже второй раз такая ситуация!!?
",Negative
"
Добрый день, уважаемые!!! Скажите мне, пожалуйста, где искать деньги, если они то были в банке потом пропали и абонента с таким номером уже не находит система. Там говорят организуйте задолженность что бы Ощад проплатил, а ощад не проплачивает, и с 1000 тысячи уже 2500 задолженности, раньше хотя бы видела деньги в ощаде, а сейчас не заходит. И вопрос? Кто заплатит пеню которую насчитывают, потому что ощад вовремя не оплатил комунальные!
",Negative
"
18 декабря 2019 оплатив кредит в отделении ощад банка в с.Беленькое Зап.обл. Зап. района кассир не правильно набила расчетный счёт.Деньги не поступили на счёт Альфа банка и мы оплатили штраф в размере 1500гривен и это не считая бесконечных звонков коллекторов.Деньги вернули через месяц.Но все бы ничего, но оплачивая 17.02.2020 кассир опять сделала ошибку не указав номер кредитного договора.Платеж опять не туда.И это при том, что я оплачиваю комиссию в размере 42грн.20 коп.А теперь вопрос? Что же это за такой ценный сотрудник работает у нас в отделении? И существуют ли какие-то санкции? И кто на этот раз будет платить штраф? 18.12.2019-квитанция номер45.17.02.2020-квитанция номер 110.Убедительная просьба примите меры.
",Negative
"
07.02.2020 примерно в 12:20 зашел в отделение банка по ул. Маршала Конева,10/1, чтобы пополнить свою карту. В холле отделения (рядом с банкоматом) стоит терминал пополнения, я начав работать с терминалом, я нажал все соответствующие кнопки для внесения купюр, на терминале было появилось предложение «внести купюры в купюроприемник», я внес 100грн, нажал «далее» (подтвердить) и сразу появилось на экране «операция отменена» не выдав ни денег, не каких-либо чеков… Тут проходила девушка в черной жилетке и я просил у неё работник ли она банка, она ответила «да» и я сразу объяснил всю ситуацию, что со мной произошла и она отвела меня к своей сотруднице. Эта сотрудница (как потом выяснилось) стажер и она предложила мне написать заявление, и я согласился. Когда писал заявление и подавал документы (по просьбе стажера), подошёл руководитель (начальник) отделения банка Алексей, я ему объяснил всю ситуацию, что со мной произошла и он приняв у меня заявление (и сделав для меня копию), сказал чтобы я не волновался и что максимум до конца следующей недели вопрос будет решен, НО прошла уже неделя (сегодня уже понедельник 17 февраля) и вопрос так и решен не был. Звонил на городской номер отделения 0445374638, но там трубки никто не берёт, словно включили режим «полного игнора»… 
А когда позвонил на горячую линию 0443630133 и прождав ПОЛЧАСА на линии для связи с консультантом, я таки соединился, объяснил всю ситуацию и она, предложила ожидать на линии, через минуты две, она включилась и сказала, что «для решения вашего вопроса, я переведу вас на другого консультанта» и я снова минут 20 ожидал на линии, не дождавшись соединения, положил трубку, так как звонил с мобильного телефона, а как известно — звонки на городские номера с мобильного — удовольствие не из дешевых (создается впечатление, что между горячей линией банка и киевстаром есть какая-то заинтересованность (или негласная договорённость)). 
P.S. От себя скажу — сервис вроде и стараются поменять, но особых каких-либо подвижек (продвижений) особо не видать, а потому отсюда и можно сделать соответствующий вывод — пока не наступит прогресс в ОПЕРАТИВНОМ сервисе и обслуживании банка клиентов, у нас в стране будет не европа, а полная «Ж». Антон (клиент банка).
",Negative
"
Не могу снять лемит.горячая линия не работает.робот не работает.кароче *** а не банк
",Negative
"
Ось мені, дуже, і шалено цікаво, якого біса Ощад банк взагалі поліз до питань монетизації, софт, не працює кабінет пільговика не працює, смс інформування не працює, працівники відділення нічого зробити не можуть.
В ітозі, Ощад банк, накопичив собі сумму виплачену службою соціального захисту за 3 місяці, і жодного разу не сплатив її в комунальні служби, на запитання чому??? Працівники і працівниці розводять ручками і кажуть, софт не працює, тож виникає питання якого біса ви з нерабочим софтом полізли щось робити.
Результат; в мене на рахунку кошти є, отримати їх не можна, послуги сплатити не можна, і завдяки ощаду виникає борг по комунпослугам, нафіга ви такі взагалі потрібні??? Абсолютно брехливий заклад, з черговою спробою облапошити людей.
Висновок: банк вкрав мої пільги по УБД, зробив з мене боржника по комун послугам, і щей посилає чекати виплату після червня місяця. Походу час іти в суд.
",Negative
"
Клієнт ощадбанку пенсіонерка 82 роки лежача (зовсім не ходить) Закінчився термін пенсійної картки.Картка вже подовжена але сама забрати її клієнт не може!!! Забрати можуть родичи за наявності довіренності але немають такої можливості! Тобто ощадбанк залишив людину інваліда віком 82 роки без пенсіі!!! Якщо це питання не буде вирішене будемо подавати до суду!!! А поки що все це буде розголошене де тільки можна! Люди повинні знати як держава піклюється про інвалідів-пенсіонерів!!!
",Negative
"
На счет поступила крупная сума денег! Но!!! Их нельзя не снять, не перевести на другую карту или карту другого банка выбивает (Перевищено ліміт суми операції) Хотя Отключил все ограничения через Ощад 24 и звонил на Горячую линию где сказали ограничений нет можете пользоваться. Но в итоге проблема осталась даже через банкомат не выдает…
",Negative
"
29.01.2020 моя мама прийшла в банк з метою відкриття рахунку для ФОП. Щось почали «втирати» про кінець місяця, реєстрацію в податковій, взяли документи, 100,00 грн. за відкриття рахунку та сказали, що перетелефонують — чекайте. Ніхто не дзвонить декілька днів, — мама знову пішла до банку, їй сказали — чекайте смс-повідомлення.
І нарешті 10.02.2020р., через 13 днів, відкрили рахунок!!! Ще й на моє виявлене невдоволення роботою менеджера банку почали мені розповідати, що це нормально! Зовсім дурнями людей вважають! 
Я просто в ШОЦІ від такого обслуговування!!! 
Рахунок взагалі відкривається та реєструється в податковій за один день! (можу впевнено сказати, як людина, задіяна в сфері бухгалтерії та аудиту та кожен день працює з банками)
Що ж ви робите, банкіри!!! Як касове обслуговування стягувати, скажені відсотки парити, то ви просто майстри! А з людьми працювати взагалі не вмієте!!!
",Negative
"
Здесь уже отмечалось, что Ощадбанк по уши увяз в собственных внутренних бюрократических процедурах. Решение даже самого ничтожного вопроса затягивается во времени и превращается в проблему для клиента. По наивности и опыту общения с другими банками полагал, что не проведенный по вине Ощадбанка платеж будет оперативно разыскан и отправлен получателю, а отправителю платежа принесут извинения (приличные организации выплачивают еще и компенсацию, но об этом мы вообще не говорим). Оказалось, что для Ощадбанка действовать в таком ключе невозможно.
Обращаю внимание всех, кто читает эти отзывы, что письма, отправляемые по электронной почте по адресу контакт-центра, просто не доходят — такой изящный способ не утомлять себя чтением писанины глупых клиентов. Сообщения, которые отправляются через форму обратной связи на сайте, до контакт-центра доходят, но к ним невозможно прикрепить скан-копию документа. Действительно, кому нужны электронные средства коммуникации?
",Negative
"
Я пополнял свою карту в терминале самообслуживания. Произошел технический сбой терминала, и мою карту терминал мне не вернул. Горячая линия посоветовала заблокировать карту в целях безопасности. А когда я вернул карту — мне сказали что разблокировка будет стоить 30 гривен согласно моего тарифа. 
У меня есть несколько вопросов.
1) Почему ваши терминалы забирают карту для проведения операций, а не считывают их как это делают остальные терминалы?
2) Как по мне- очень хороший повод для мошенничества, выборочно блокировать карты клиентов, и потом снимать с них по 30 гривен.
3) Почему за сбои в работе вашего оборудования я должен платить с своего кармана? Я согласен заплатить если бы произошедшее было по моей вине, а здесь технический сбой Вашего оборудования. Почему нельзя блокировать карту с примечанием технический сбой, и последующей бесплатной разблокировкой после получения карты?
4) На горячей линии нет ни старшего смены, ни возможности оставить жалобу в телефонном режиме. Я так понимаю что руководству банка не интересны отзывы простых клиентов?
5) Почему нельзя выбрать больше трех плохих сторон работы банка в опроснике под отзывом?
6) Моя карта пролежала в терминале в течении 2-х недель, пока я не пришел и не получил её обратно. Но на сколько я понимаю есть акты вскрытия терминалов в которых должны отображаться данные не только о суммах инкасации, но и о том что есть карточки которые терминал изьял. Или это очередное пренебрежительное отношение как к клиентам, так и к безопасности банка. Ведь о том что карточка изьята, и храниться в банке должна же быть информация в системе?
7) Скажите — почему в наш век компьютеров и связи для решения вопроса с моей карточкой, мне необходимо обратиться в то отделение которое мне выдало карточку? Неужели нельзя сделать это централизировано, чтоб я мог решить любой вопрос в любом отделении банка.
",Negative
"
Сегодня 14.02.2020 года приблизительно 13.20 пришла в отделение Ощадбанка №264 (г. Запорожье, пр.Соборный, 182) для частичного погашения кредита. В зале отделения находился всего один сотрудник — экономист Лемиш И.К., который обслуживала одного клиента. В очереди мне пришлось ожидать более 20 минут (сотрудник банка практически спал на своем рабочем месте). После того как подошла моя очередь, Лемиш И.К. отказалась оплачивать мой кредит, сославшись на то, что у меня сумма к оплате более текущего платежа и соответственно я должна ее погашать в том отделении где был открыт кредит. Я пояснила, что более двух лет погашаю одну и ту же сумму в разных отделениях банка города через заявление и вопросов не у кого не было. На что Лемиш И.К. сказала, что она проводить мой платеж не будет. Я подошла к заведующему отделения банка Чайке В.О. с просьбой объяснить причину отказа мне в погашении кредита, на что она мне ответила, чтобы я обратилась в другое отделение банка. Я в шоке с компетенции данных работников.
",Negative
"
Здравствуйте! В отделение невозможно дозвониться НИКОГДА. Можно ли в субботу получить пенсионную карту?
",Negative
"
У 2013 році я уклала договір іпотеки з ощадбанком, одним із пунктів договору є обов'язкове страхування майна, але в цьому році мене примушують застрахувати ще і моє життя((( в моєму договорі пункту про страхування життя немає. Юрист Власюк Наташа з головного офісу вимагає застрахувати життя, або вона буде відзивати договір і звертались до суду, при цьому ніяких офіційних листів, я не отримувала. Лише телефонні розмови. Написала звернення до головного офісу, щоб отримати роз'яснення.
",Negative
"
Потерял зарплатную карту. Сделал заявку на восстановление, сказали 14!!! дней ждать)). 3 недели прошло, карты нет. Приехал получать зарплату в отделение по паспорту: 1. Выдают только 5000, то что это ваши деньги которые вы не заберёте никого не волнует 2. Очередь 2 часа) 3. Когда восстановят сказать не могут, звоню оператору и он с радостью переключает на автомат, который говорит стандартную фразу — срок замены 14 дней))) Которые давно прошли.
Вывод один: ремонт сделали, а банк нет).
Советский Союз остался здесь. Доверять свои деньги не рекомендую категорически!
",Negative
"
Сегодгя, моя мама, пошла в отделение Ощадбанка с целью оплатить комунальные услуги, она женщина преклонного возраста и не разбирается в терминале, ассистент в зале отказалась ей помочь, ссылаясь на то, что у нее нет карты, сказав при этом или оформляейте или идите в другой банк, при этом демонстративно, когда подолшла очередь мамы, села за стол и начала заниматься другими клиентами. Подберите пожалуйста, более вежливый и терпеливый персонал, особенно к людям преклонного возраста, которые не успевают за всеми новшествами нынешнего времени
",Negative
"
После окончания магистратуры для получения диплома нам всем потребовалось закрывать студо-карту (это карточка и студенческий вместе) столь прекрасного банка. Всего лишь нужно было прийти в отделения которое находится в универе, отстояв очередь 3 дня и кучу часов (Я серьезно, очереди тут огромные у нас), мне отказали в закрытии карты, мол у меня еще деньги какие-то висят в системе. Я конечно попросил сделать мне новую карту на которую придут эти деньги, а вот эту студокарточку закрыть, на что они сказали что карточку будут делать аж целый месяц! Может Ощад чего-то не знает? Дорогой Ощад, другие банки выпускают карточку на месте за 5 минут, Вы же такое чувство будто бы эти карточки добываете из недр Земли. 

Но ок, Я отказался от столько суперской карты, которая делается месяц, и мне пришлось быть на вручении дипломов без диплома, и не один Я такой был. Из-за какого-то Ощада мы должны были страдать! 
И тут наступает день торжественного закрытия карты, Я снял последние копейки с карты, подошел к девушке для закрытии карты, и тут мне такие «Вы недавно снимали деньги с карты, Вам нужно теперь подождать минимум 2 дня», у меня просто отобрало дар речи. Настолько плохого сервиса Я еще не встречал. Подождав неделю, при закрытии карты меня можно сказать заставляли оставить 7 грн на карте, потому СМСбанкинг снимет деньги. Я им объяснял, что сей прекрасную услугу отключил уже давно, но дамы не отступали от своего, и только спустя лишь час Я смог им доказать обратное!
В итоге у меня испорченные нервы, и запоздавший диплом. 

Что могу суммировать:
У Вас ужасно долгая система
Карты выпускают непомерно долго
Деньги висят продолжительно время
Большие комиссии
Ваше приложения самое худшее на рынке
СМС банкинг сам бывает включается и сжирает 7 грн в месяц!
",Negative
"
Я не понимаю, а где аплодисменты, касательно появление услуги ОНЛАЙН ОБМЕН ВАЛЮТ? Уже как шестой день можно.
Странно, что не было новости на сайте Банка, не сообщения в Ощад24, на fb не смотрел. Так долго все ждали.
",Positive
"
Работодатель открыл зарплатный проект в Кредобанке.
Тарифный план СТАРТ предусматривал условие: при снятие денег через банкомат в сумме более 10 тыс. грн. комиссия 1%. При открытии счета предупредили, если нужно снять более 10 тыс. — обращайтесь в кассу банка. 
Неудобно, но что поделать, таковы условия. Приходится выполнять.
Настало время отпуска, накоплены деньги на отдых, приехал в банк,
заказал нужную сумму, кассир ее выдала, все прекрасно.
К вечеру приходит СМС — со счета списано 150 грн.!
Звоню, выясняю. Оказывается это КОМИССИЯ за снятие средств через КАССУ банка!!!
Немая сцена. 
Как же, ведь эта операция в любом НОРМАЛЬНОМ банке бесплатна, т.к. при зачислении средств на счет комиссия была выплачена. Проект ЗАРПЛАТНЫЙ. Мы договаривались — в кассе бесплатно!
Пишу жалобу.
Получаю отписку:
— мы тут в прошлом году изменили правила, о чем написали на сайте. Регулярно изучайте наш сайт и все у вас будет хорошо.
Задаю вопрос: «На каком основании вы распорядились деньгами клиента по своему усмотрению не согласовав с собственником? Кто вам это позволил? Почему кассир не предупредила о комиссии и не взяла расписку от клиента о согласии на комиссию? Почему клиента не оповестили о новых правилах?
Ответ: „Пишите письма“.
После такого хамства чувствую себя обворованным.
С банком однозначно буду заканчивать все отношения.
Мерзко и противно!
Требования к Кредобанку — немедленно верните деньги!
После чего будем вести переговоры.
Вы украли мои деньги!
Согласия на списание я не давал.
",Negative
"
Відкрив рахунок в злотих. Спеціально, в Кредобанку, бо вони заявлять себе партнерами польських банків і оперують зі злотими. І почалося…

Щоб поповнити рахунок, необхідно особисто їздити за 30 км в обласний центр, де є відділення банку ( зі Сміли в Черкаси ).
Подав представникові банку платіжку, яка прийшла з Польщі. Відповідь — «Мы не понимаем польского языка». Невже щоб набрати платіжку потрібно знати мову країни в яку здійснюється переказ? Вказані реквізити. Це просто елементарно! Не працівники, а якісь невігласи ( довідка — неуки). Навіть онлайн перекладач з легкістю справляється з перекладом з польської на українську. І набагато краще, ніж з польської на російську. Може російськомовні працівники Кредобанку не українці? Приватбанк такі перекази робить з легкістю, перевірено не один раз. Всім заявляєте що ваш банк — партнер польських банків, чи це тільки вигадки?! Звернувся в Приватбанк, оплатив без проблем за кілька хвилин. Аналогічно з переказом на польський аукціон. 
Працівники Кредобанку без найменшого поняття! Викрутився, допомогли поляки- працівники аукціону, все пояснили ( інструкцію, до речі, отримав на українській і російській мові, хоча і не просив про це), оплатив сам з карти Кредобанку. ЗАПИТАННЯ ??? Навіщо тоді тримають такий штат у Кредобанку?
До речі, В ОБОХ відділеннях Кредобанку в Черкасах обслуговують російською, вони крім партнерської польської ще й української не знають.
Поїхав до Польщі, показав картку Кредобанку в декількох банках. ПРОСТО ЗАГАДКОВО МОВЧКИ ПОСМІХАЮТЬСЯ. Жодного терміналу Кредобанку в Польщі не бачив.
Подивитися залишок на рахунку в кредодайрект нереально, давно не працює. Звернувся письмово, пояснив, що за кордоном, хочу довідатися про залишок на рахунку Отримав відписку — зверніться на гарячу лінію або відвідайте відділення.!!! ГАРНО ПІДТРИМУЄТЕ ЗЕМЛЯКІВ ЗА КОРДОНОМ!
Просто повна неповага до клієнтів. 
А обслуговування далеко не дешеве!

Не рекомендую банк! 
P.S. Ще хитрість — максим
",Negative
"
Коли я прийшла, щоб забрати оформлену зарплатну картку, працівник банку не попередив, що ця зарплатна картка має різні тарифи. Взагалі не було сказано нічого про умови користування карткою. Працівник лише дала буклет. В результаті за 2 дні я втратила ПОНАД 500грн комісійних за зняття грошей з зарплатної картки через банкомати інших банків
",Negative
"
Не рекомендую этот банк.
Реально всё построено на том чтобы срубить денег. Как вам годовая страховка под 2.99%?
Ни одна страховая не страхует под такой процент… — альтернативы нет! Это страховка делается только в банке.
Все объяснения сводятся — это не я это программа — просто шикарный профессионализм!!!
",Negative
"
22.06.2018 були написані заяви для закриття карткових рахунків. Залишки зняв у касі, картки співробітники банку порізали. Все було б нормально тільки один рахунок вже більше місяця не закритий. І я навіть здогадуюсь чому.

Бо обслуговування цього не закритого рахунку НЕ безкоштовне.
І залишок, як виявилось, мені віддали не ввесь. На рахунку залишили кошти для того щоб знімати за обслуговування рахунку.
Оформив скаргу на кол центрі. Номер скарги №688. Оператор обіцяв передати її у відділ контролю якості. За чотири дні нічого зі сторони банку не зроблено.

Висновки про банк і його обслуговування робіть самі. 
Я свої зробив. Тепер не можу закрити рахунки:)
",Negative
"
В работе 3 стола: 1 принимает клиентов, 2 — в рабочее время решает личные дела по переписке в телефоне, 3 стол — неприятная барышня. Работает 1 человек — очередь и часовые ожидания. Обратите внимание. Отделение по адресу Ул Екатерининская 89, г Одесса
",Negative
"
Після перевипуску моє гривневої картки перестала працювати опція розрахунку Pay Pass. 03.07.2018 я зателефонував на гарячу лінію банку, описав проблему і мені сказали звернутись у відділення банку, де мою картку перевірять протестують і вирішать проблему. 04.07.2018 я звернувся у відділення банку, де як виявилось перевірити картку не можуть і можуть запропонувати перевипустити (вартість послуги 300 грн). Оператор банку запропонував перевипуск карти за 300 грн, але ці кошти повернуться мій на рахунок. Я погодився, але з умовою, що мені не заблокують мою поточну картку. 
04.07.2018 17:48 кошти повернулись на рахунок і перестала працювати картка. Сьогодні 05.07.2018 я звернувся у відділення і виявилось, що картка заблокована і банк випустить нову через 7 робочих днів, також мені повідомили у відділенні, що якийсь таємничий працівник з бекофісу стверджує, що я 04.07.2018 розраховувся через технологію Pay Pass. Так от в мене виникло кілька питань:
1. Чому у відділені банку не можуть перевірити чи випущений цим же банком картковий продукт знаходиться в робочому стані? 
2. Хто прийняв рішення блокувати мою картку без мого відома і мого звернення?
3. Хто понесе відповідальність за витрачений мій час та мої гроші?
4. Як я можу зв'язатись з ось тим таємничим чолокіком, який стверджує, що я 04.07 розраховувався за допомогою технології payPass?
5. Чи можу я поки очікую новий картковий продукт через гарячу лінію банку викликати собі uber? 
6. Чи понесе хоча б хтось відповідальність за свою діяльність?
7. Kredobank чи почнете Ви нарешті працювати так як це має бути?

З повагою,
Тарас
",Negative
